    module	       row	   crystal	     theta	       phi	       tau	      posX	      posY	      posZ	       pDz	    pTheta	      pPhi	      pDy1	      pDx1	      pDx2	     pAlp1	      pDy2	      pDx3	      pDx4	     pAlp2
         #	         #	         #	     [deg]	     [deg]	     [deg]	      [mm]	      [mm]	      [mm]	      [mm]	     [deg]	     [deg]	      [mm]	      [mm]	      [mm]	     [deg]	      [mm]	      [mm]	      [mm]	     [deg]
         1	        92	        10	    25.174	   79.6812	   90.2032	    118.53	   652.016	   1518.75	      0.02	   1.63898	   166.302	        10	         5	         5	   3.63967	        10	         5	         5	   3.63967
         1	        93	         1	    24.424	   99.6285	   90.1819	   -110.59	   650.908	   1573.18	      0.02	    1.4833	   164.875	        10	         5	         5	   3.38223	        10	         5	         5	   3.38223
         1	        93	         2	    24.424	   97.4132	   90.1836	  -85.3473	   654.696	   1573.18	      0.02	   1.49609	   165.005	        10	         5	         5	   3.41342	        10	         5	         5	   3.41342
         1	        93	         3	    24.424	   95.1978	   90.1853	  -59.9773	   657.506	   1573.18	      0.02	   1.50887	   165.132	        10	         5	         5	   3.44457	        10	         5	         5	   3.44457
         1	        93	         4	   24.4239	   92.9824	    90.187	  -34.5169	   659.332	   1573.18	      0.02	   1.52164	   165.257	        10	         5	         5	   3.47567	        10	         5	         5	   3.47567
         1	        93	         5	   24.4239	   90.7669	   90.1886	  -9.00424	   660.174	   1573.18	      0.02	   1.53439	   165.379	        10	         5	         5	    3.5067	        10	         5	         5	    3.5067
         1	        93	         6	   24.4239	   88.5514	   90.1903	   16.5226	   660.028	   1573.18	      0.02	   1.54713	   165.499	        10	         5	         5	   3.53768	        10	         5	         5	   3.53768
         1	        93	         7	   24.4239	   86.3358	    90.192	   42.0255	   658.896	   1573.18	      0.02	   1.55984	   165.617	        10	         5	         5	   3.56859	        10	         5	         5	   3.56859
         1	        93	         8	   24.4239	   84.1201	   90.1936	   67.4663	   656.779	   1573.18	      0.02	   1.57254	   165.733	        10	         5	         5	   3.59945	        10	         5	         5	   3.59945
         1	        93	         9	   24.4239	   81.9043	   90.1953	    92.807	    653.68	   1573.18	      0.02	   1.58522	   165.847	        10	         5	         5	   3.63024	        10	         5	         5	   3.63024
         1	        93	        10	   24.4239	   79.6886	   90.1969	    118.01	   649.603	   1573.18	      0.02	   1.59788	   165.959	        10	         5	         5	   3.66096	        10	         5	         5	   3.66096
         2	        51	         1	        90	   99.3079	       -90	  -125.982	   762.518	  -15.4182	      0.02	   3.36832	   18.5102	        10	         5	         5	        -0	        10	         5	         5	        -0
         2	        51	         2	        90	   97.0897	       -90	  -96.3824	   766.821	  -15.4182	      0.02	   3.39629	   18.3519	        10	         5	         5	        -0	        10	         5	         5	        -0
         2	        51	         3	        90	   94.8713	       -90	  -66.6378	   769.976	  -15.4182	      0.02	   3.42415	   18.1969	        10	         5	         5	        -0	        10	         5	         5	        -0
         2	        51	         4	        90	    92.653	       -90	  -36.7926	   771.977	  -15.4182	      0.02	   3.45208	   18.0442	        10	         5	         5	        -0	        10	         5	         5	        -0
         2	        51	         5	        90	   90.4345	       -90	  -6.89155	   772.822	  -15.4182	      0.02	   3.47989	   17.8947	        10	         5	         5	        -0	        10	         5	         5	        -0
         2	        51	         6	        90	   88.2161	       -90	   23.0206	    772.51	  -15.4182	      0.02	   3.50776	   17.7474	        10	         5	         5	        -0	        10	         5	         5	        -0
         2	        51	         7	        90	   85.9975	       -90	   52.8989	    771.04	  -15.4182	      0.02	    3.5355	   17.6032	        10	         5	         5	        -0	        10	         5	         5	        -0
         2	        51	         8	        90	   83.7789	       -90	   82.6988	   768.414	  -15.4182	      0.02	    3.5633	    17.461	        10	         5	         5	        -0	        10	         5	         5	        -0
         2	        51	         9	        90	   81.5602	       -90	   112.376	   764.638	  -15.4182	      0.02	   3.59097	   17.3218	        10	         5	         5	        -0	        10	         5	         5	        -0
         2	        51	        10	        90	   80.0424	       -90	   141.897	   759.713	  -15.4182	      0.02	   4.29761	   14.4091	        10	         5	         5	-0.0293717	        10	         5	         5	-0.0293717
         2	        52	         1	   92.1397	   99.3068	   -90.024	  -125.982	   762.625	  -45.1112	      0.02	   3.36322	   18.5726	        10	         5	         5	 -0.143382	        10	         5	         5	 -0.143382
         2	        52	         2	   92.1397	   97.0885	  -90.0243	  -96.3784	   766.927	  -45.1112	      0.02	   3.39113	   18.4142	        10	         5	         5	 -0.144706	        10	         5	         5	 -0.144706
         2	        52	         3	   92.1397	   94.8702	  -90.0245	  -66.6295	   770.082	  -45.1112	      0.02	   3.41894	   18.2591	        10	         5	         5	 -0.146029	        10	         5	         5	 -0.146029
         2	        52	         4	   92.1397	   92.6518	  -90.0247	    -36.78	   772.084	  -45.1112	      0.02	   3.44681	   18.1062	        10	         5	         5	  -0.14735	        10	         5	         5	  -0.14735
         2	        52	         5	   92.1397	   90.4334	  -90.0249	  -6.87474	   772.928	  -45.1112	      0.02	   3.47456	   17.9566	        10	         5	         5	 -0.148668	        10	         5	         5	 -0.148668
         2	        52	         6	   92.1397	   88.2149	  -90.0251	   23.0416	   772.614	  -45.1112	      0.02	   3.50237	   17.8091	        10	         5	         5	 -0.149983	        10	         5	         5	 -0.149983
         2	        52	         7	   92.1397	   85.9963	  -90.0254	   52.9243	   771.144	  -45.1112	      0.02	   3.53006	   17.6648	        10	         5	         5	 -0.151296	        10	         5	         5	 -0.151296
         2	        52	         8	   92.1397	   83.7778	  -90.0256	   82.7283	   768.517	  -45.1112	      0.02	   3.55781	   17.5225	        10	         5	         5	 -0.152607	        10	         5	         5	 -0.152607
         2	        52	         9	   92.1397	    81.559	  -90.0258	   112.409	    764.74	  -45.1112	      0.02	   3.58542	   17.3831	        10	         5	         5	 -0.153915	        10	         5	         5	 -0.153915
         2	        52	        10	   92.1397	   79.3404	   -90.026	    141.93	   759.813	  -45.1112	      0.02	   3.61189	   17.2516	        10	         5	         5	 -0.119301	        10	         5	         5	 -0.119301
         2	        53	         1	   94.2793	   99.3064	  -90.0477	  -125.945	   762.443	  -74.8383	      0.02	   3.35463	   18.6549	        10	         5	         5	 -0.286162	        10	         5	         5	 -0.286162
         2	        53	         2	   94.2793	   97.0882	  -90.0481	  -96.3476	   766.745	  -74.8383	      0.02	   3.38244	   18.4962	        10	         5	         5	 -0.288805	        10	         5	         5	 -0.288805
         2	        53	         3	   94.2793	   94.8698	  -90.0485	  -66.6056	   769.899	  -74.8383	      0.02	   3.41016	   18.3407	        10	         5	         5	 -0.291445	        10	         5	         5	 -0.291445
         2	        53	         4	   94.2793	   92.6515	   -90.049	  -36.7631	   771.899	  -74.8383	      0.02	   3.43794	   18.1876	        10	         5	         5	 -0.294081	        10	         5	         5	 -0.294081
         2	        53	         5	   94.2793	    90.433	  -90.0494	   -6.8649	   772.743	  -74.8383	      0.02	    3.4656	   18.0377	        10	         5	         5	 -0.296711	        10	         5	         5	 -0.296711
         2	        53	         6	   94.2793	   88.2145	  -90.0499	   23.0444	    772.43	  -74.8383	      0.02	   3.49332	     17.89	        10	         5	         5	 -0.299337	        10	         5	         5	 -0.299337
         2	        53	         7	   94.2793	   85.9959	  -90.0503	   52.9199	   770.959	  -74.8383	      0.02	   3.52092	   17.7453	        10	         5	         5	 -0.301958	        10	         5	         5	 -0.301958
         2	        53	         8	   94.2793	   83.7774	  -90.0507	   82.7169	   768.332	  -74.8383	      0.02	   3.54858	   17.6028	        10	         5	         5	 -0.304573	        10	         5	         5	 -0.304573
         2	        53	         9	   94.2793	   81.5587	  -90.0512	   112.391	   764.555	  -74.8383	      0.02	    3.5761	   17.4631	        10	         5	         5	 -0.307183	        10	         5	         5	 -0.307183
         2	        53	        10	   94.2794	     79.34	  -90.0516	   141.896	   759.632	  -74.8383	      0.02	   3.60369	   17.3255	        10	         5	         5	 -0.309789	        10	         5	         5	 -0.309789
         2	        54	         1	    96.419	   99.3068	  -90.0708	  -125.869	   761.978	  -104.614	      0.02	   3.34255	   18.7571	        10	         5	         5	 -0.428144	        10	         5	         5	 -0.428144
         2	        54	         2	    96.419	   97.0886	  -90.0714	  -96.2899	   766.277	  -104.614	      0.02	   3.37024	   18.5979	        10	         5	         5	 -0.432098	        10	         5	         5	 -0.432098
         2	        54	         3	    96.419	   94.8702	  -90.0721	  -66.5662	   769.429	  -104.614	      0.02	   3.39783	    18.442	        10	         5	         5	 -0.436049	        10	         5	         5	 -0.436049
         2	        54	         4	    96.419	   92.6519	  -90.0727	   -36.742	   771.427	  -104.615	      0.02	   3.42549	   18.2885	        10	         5	         5	 -0.439992	        10	         5	         5	 -0.439992
         2	        54	         5	    96.419	   90.4334	  -90.0734	  -6.86205	   772.271	  -104.615	      0.02	   3.45302	   18.1381	        10	         5	         5	 -0.443927	        10	         5	         5	 -0.443927
         2	        54	         6	    96.419	    88.215	   -90.074	   23.0289	   771.957	  -104.615	      0.02	   3.48062	     17.99	        10	         5	         5	 -0.447856	        10	         5	         5	 -0.447856
         2	        54	         7	    96.419	   85.9964	  -90.0747	   52.8862	   770.488	  -104.615	      0.02	   3.50809	    17.845	        10	         5	         5	 -0.451776	        10	         5	         5	 -0.451776
         2	        54	         8	    96.419	   83.7778	  -90.0753	    82.665	   767.863	  -104.615	      0.02	   3.53562	    17.702	        10	         5	         5	 -0.455689	        10	         5	         5	 -0.455689
         2	        54	         9	    96.419	   81.5591	   -90.076	   112.321	   764.088	  -104.615	      0.02	   3.56302	    17.562	        10	         5	         5	 -0.459595	        10	         5	         5	 -0.459595
         2	        54	        10	    96.419	   79.3404	  -90.0766	   141.809	   759.168	  -104.615	      0.02	   3.59049	   17.4239	        10	         5	         5	 -0.463492	        10	         5	         5	 -0.463492
         2	        55	         1	   98.5587	    99.308	  -90.0932	  -125.756	   761.227	  -134.572	      0.02	   3.32701	   18.8796	        10	         5	         5	 -0.569134	        10	         5	         5	 -0.569134
