400 15.5 1 26 -39.5 1 149
-0.6604879 399.0095
-0.7082688 399.118
-0.7515773 399.2141
-0.7906931 399.2993
-0.8259254 399.3747
-0.857602 399.4415
-0.8860517 399.5008
-0.9115916 399.5532
-0.9345141 399.5996
-0.9550878 399.6406
-0.9735621 399.6768
-0.9901653 399.7088
-1.00511 399.737
-1.018589 399.7619
-1.030762 399.7837
-1.041772 399.8028
-1.051761 399.8196
-1.060864 399.8342
-1.0692 399.8469
-1.076867 399.8578
-1.083949 399.8671
-1.090512 399.8749
-1.096624 399.8814
-1.102347 399.8865
-1.107725 399.8905
-1.112795 399.8934
-1.117585 399.8953
-1.122106 399.8962
-1.126363 399.8963
-1.130371 399.8958
-1.134134 399.8949
-1.137674 399.894
-1.141057 399.8937
-1.144409 399.8945
-1.14788 399.8967
-1.151562 399.8998
-1.155428 399.9035
-1.159386 399.9073
-1.163341 399.9108
-1.167223 399.9141
-1.170989 399.917
-1.174616 399.9196
-1.178094 399.922
-1.181419 399.9241
-1.184602 399.926
-1.187641 399.9277
-1.190539 399.9293
-1.193314 399.9307
-1.195988 399.932
-1.198583 399.9331
-1.201116 399.9342
-1.2036 399.9352
-1.206047 399.9362
-1.208466 399.937
-1.210856 399.9378
-1.21321 399.9384
-1.215526 399.9391
-1.217819 399.9398
-1.220099 399.9406
-1.222358 399.9413
-1.22458 399.942
-1.226757 399.9427
-1.228899 399.9433
-1.231021 399.944
-1.233132 399.9445
-1.235235 399.9451
-1.237325 399.9455
-1.239413 399.946
-1.241499 399.9465
-1.243556 399.947
-1.245584 399.9476
-1.247604 399.9482
-1.249613 399.9487
-1.251595 399.9493
-1.253551 399.9499
-1.255483 399.9505
-1.257375 399.9512
-1.259222 399.9519
-1.261024 399.9526
-1.262784 399.9534
-1.2645 399.9543
-1.266173 399.9552
-1.267804 399.9561
-1.269389 399.9571
-1.270914 399.9582
-1.272384 399.9594
-1.273823 399.9607
-1.275236 399.9621
-1.276604 399.9636
-1.277902 399.9652
-1.279105 399.9671
-1.280196 399.9692
-1.281157 399.9715
-1.281977 399.974
-1.282654 399.9767
-1.283185 399.9797
-1.283558 399.983
-1.283765 399.9867
-1.283788 399.9908
-1.283607 399.9954
-1.283213 400.0005
-1.282583 400.0063
-1.281678 400.0127
-1.280449 400.0199
-1.278856 400.028
-1.276861 400.037
-1.274401 400.0472
